Word,POS Tag,Error,ref,Hawkins,Ntype,Abstract
stay,VERB,-,-,-,-,-
at,ADP,-,-,-,-,-
his,PRON,-,-,-,-,-
/,SYM,-,-,-,-,-
her,PRON,-,-,-,-,-
place,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
First,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
'll,AUX,-,-,-,-,-
try,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
find,VERB,-,-,-,-,-
out,ADP,-,-,-,-,-
how,ADV,-,-,-,-,-
is,AUX,-,-,-,-,-
his,PRON,-,-,-,-,-
/,SYM,-,-,-,-,-
her,PRON,-,-,-,-,-
life,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
if,SCONJ,-,-,-,-,-
it,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
busy,ADJ,-,-,-,-,-
or,CCONJ,-,-,-,-,-
the,DET,-,-,-,-,-
place,NOUN,correct,nonref,situational,sing,concr
is,AUX,-,-,-,-,-
crowded,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Then,ADV,-,-,-,-,-
I,PRON,-,-,-,-,-
ask,VERB,-,-,-,-,-
or,CCONJ,-,-,-,-,-
not,PART,-,-,-,-,-
if,SCONJ,-,-,-,-,-
it,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
possible,ADJ,-,-,-,-,-
for,SCONJ,-,-,-,-,-
me,PRON,-,-,-,-,-
to,PART,-,-,-,-,-
spend,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
few,ADJ,-,-,-,-,-
days,NOUN,-,-,-,-,-
(,PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
never,ADV,-,-,-,-,-
stay,VERB,-,-,-,-,-
more,ADJ,-,-,-,-,-
than,ADP,-,-,-,-,-
3,NUM,-,-,-,-,-
or,CCONJ,-,-,-,-,-
four,NUM,-,-,-,-,-
days,NOUN,-,-,-,-,-
),PUNCT,-,-,-,-,-
there,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
think,VERB,-,-,-,-,-
that,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
little,ADJ,-,-,-,-,-
bit,NOUN,-,-,-,-,-
about,ADP,-,-,-,-,-
our,PRON,-,-,-,-,-
culture,NOUN,-,-,-,-,-
regarding,VERB,-,-,-,-,-
manners,NOUN,correct,nonref,indef,pl,abstr
and,CCONJ,-,-,-,-,-
etiquette,NOUN,correct,nonref,indef,mass,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
If,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
about,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
visit,VERB,-,-,-,-,-
Russia,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
there,PRON,-,-,-,-,-
are,VERB,-,-,-,-,-
some,DET,-,-,-,-,-
rules,NOUN,-,-,-,-,-
you,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
think,VERB,-,-,-,-,-
over,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
If,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
received,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
invitation,NOUN,error,nonref,indef,sing,abstr
to,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
dinner,NOUN,-,-,-,-,-
party,NOUN,correct,nonref,indef,sing,abstr
",",PUNCT,-,-,-,-,-
make,VERB,-,-,-,-,-
sure,ADJ,-,-,-,-,-
that,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
reply,VERB,-,-,-,-,-
relatively,ADV,-,-,-,-,-
quickly,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
host,NOUN,correct,nonref,situational,sing,concr
may,AUX,-,-,-,-,-
think,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
're,AUX,-,-,-,-,-
waiting,VERB,-,-,-,-,-
for,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
better,ADJ,-,-,-,-,-
invitation,NOUN,correct,nonref,indef,sing,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
second,ADJ,-,-,-,-,-
thing,NOUN,correct,ref,situational,sing,abstr
I,PRON,-,-,-,-,-
want,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
highlight,VERB,-,-,-,-,-
is,AUX,-,-,-,-,-
comply,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
dress,NOUN,-,-,-,-,-
code,NOUN,error,nonref,situational,sing,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
You,PRON,-,-,-,-,-
would,AUX,-,-,-,-,-
look,VERB,-,-,-,-,-
ridiculous,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
if,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
came,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
jeans,NOUN,correct,nonref,indef,pl,concr
",",PUNCT,-,-,-,-,-
when,ADV,-,-,-,-,-
black,ADJ,-,-,-,-,-
tie,NOUN,-,-,-,-,-
dress,NOUN,-,-,-,-,-
code,NOUN,error,ref,indef,sing,abstr
was,AUX,-,-,-,-,-
supposed,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
When,ADV,-,-,-,-,-
attending,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
dinner,NOUN,-,-,-,-,-
party,NOUN,correct,nonref,indef,sing,abstr
",",PUNCT,-,-,-,-,-
it,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
thoughtful,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
bring,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
small,ADJ,-,-,-,-,-
gift,NOUN,correct,nonref,indef,sing,concr
",",PUNCT,-,-,-,-,-
like,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
bottle,NOUN,correct,nonref,indef,sing,concr
of,ADP,-,-,-,-,-
wine,NOUN,correct,nonref,indef,mass,concr
or,CCONJ,-,-,-,-,-
a,DET,-,-,-,-,-
bouquet,NOUN,correct,nonref,indef,sing,concr
of,ADP,-,-,-,-,-
flowers,NOUN,correct,nonref,indef,pl,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Do,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
bring,VERB,-,-,-,-,-
anything,PRON,-,-,-,-,-
too,ADV,-,-,-,-,-
expensive,ADJ,-,-,-,-,-
because,SCONJ,-,-,-,-,-
that,PRON,-,-,-,-,-
might,AUX,-,-,-,-,-
embarrass,VERB,-,-,-,-,-
your,PRON,-,-,-,-,-
host,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Russia,PROPN,-,-,-,-,-
have,VERB,-,-,-,-,-
lots,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
rules,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
general,ADJ,-,-,-,-,-
with,ADP,-,-,-,-,-
other,ADJ,-,-,-,-,-
countries,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
because,SCONJ,-,-,-,-,-
etiquette,NOUN,correct,nonref,indef,mass,abstr
and,CCONJ,-,-,-,-,-
polite,ADJ,-,-,-,-,-
behavior,NOUN,-,-,-,-,-
are,AUX,-,-,-,-,-
similar,ADJ,-,-,-,-,-
everywhere,ADV,-,-,-,-,-
worldwide,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
They,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
:,PUNCT,-,-,-,-,-
to,PART,-,-,-,-,-
speak,VERB,-,-,-,-,-
polite,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
always,ADV,-,-,-,-,-
say,VERB,-,-,-,-,-
',PUNCT,-,-,-,-,-
thank,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
',PUNCT,-,-,-,-,-
and,CCONJ,-,-,-,-,-
',PUNCT,-,-,-,-,-
you,PRON,-,-,-,-,-
're,AUX,-,-,-,-,-
welcome,ADJ,-,-,-,-,-
',PUNCT,-,-,-,-,-
",",PUNCT,-,-,-,-,-
etc,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Russians,PROPN,-,-,-,-,-
would,AUX,-,-,-,-,-
also,ADV,-,-,-,-,-
respect,VERB,-,-,-,-,-
candid,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
good,ADJ,-,-,-,-,-
-,PUNCT,-,-,-,-,-
natured,ADJ,-,-,-,-,-
people,NOUN,correct,nonref,indef,pl,concr
",",PUNCT,-,-,-,-,-
as,SCONJ,-,-,-,-,-
they,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
",",PUNCT,-,-,-,-,-
actually,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
If,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
follow,VERB,-,-,-,-,-
this,DET,-,-,-,-,-
rules,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
you,PRON,-,-,-,-,-
will,AUX,-,-,-,-,-
act,VERB,-,-,-,-,-
as,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
good,ADJ,-,-,-,-,-
-,PUNCT,-,-,-,-,-
mannered,ADJ,-,-,-,-,-
person,NOUN,correct,pred/prop,indef,sing,concr
",",PUNCT,-,-,-,-,-
what,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
important,ADJ,-,-,-,-,-
in,ADP,-,-,-,-,-
this,DET,-,-,-,-,-
day,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
age,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
I,PRON,-,-,-,-,-
would,AUX,-,-,-,-,-
like,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
write,VERB,-,-,-,-,-
some,DET,-,-,-,-,-
words,NOUN,-,-,-,-,-
about,ADP,-,-,-,-,-
manner,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
etiquette,NOUN,-,-,-,-,-
for,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
dinner,NOUN,-,-,-,-,-
party,NOUN,correct,nonref,indef,sing,abstr
in,ADP,-,-,-,-,-
Russia,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
notice,VERB,-,-,-,-,-
that,SCONJ,-,-,-,-,-
our,PRON,-,-,-,-,-
etiquette,NOUN,-,-,-,-,-
was,AUX,-,-,-,-,-
originally,ADV,-,-,-,-,-
taken,VERB,-,-,-,-,-
from,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
Europe,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
especially,ADV,-,-,-,-,-
from,ADP,-,-,-,-,-
France,PROPN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
Germany,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Because,ADP,-,-,-,-,-
of,ADP,-,-,-,-,-
that,PRON,-,-,-,-,-
",",PUNCT,-,-,-,-,-
our,PRON,-,-,-,-,-
manners,NOUN,error,ref,explanatory,pl,abstr
for,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
dinner,NOUN,-,-,-,-,-
party,NOUN,correct,nonref,indef,sing,abstr
are,AUX,-,-,-,-,-
similar,ADJ,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
European,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
can,AUX,-,-,-,-,-
give,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
advice,NOUN,correct,ref,indef,mass,abstr
about,ADP,-,-,-,-,-
it,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
If,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
invited,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
party,NOUN,correct,nonref,indef,sing,abstr
",",PUNCT,-,-,-,-,-
you,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
thank,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
hosts,NOUN,correct,nonref,situational,pl,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
If,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
could,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
or,CCONJ,-,-,-,-,-
not,PART,-,-,-,-,-
sure,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
all,DET,-,-,-,-,-
the,DET,-,-,-,-,-
same,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
you,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
thank,VERB,-,-,-,-,-
and,CCONJ,-,-,-,-,-
explain,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
reason,NOUN,correct,nonref,explanatory,sing,abstr
why,ADV,-,-,-,-,-
you,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
not,PART,-,-,-,-,-
be,AUX,-,-,-,-,-
able,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
attend,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
You,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
arrive,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
party,NOUN,error,nonref,anaphoric,sing,abstr
a,DET,-,-,-,-,-
little,ADJ,-,-,-,-,-
later,ADV,-,-,-,-,-
appointed,VERB,-,-,-,-,-
time,NOUN,error,nonref,situational,sing,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
You,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
supposed,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
take,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
small,ADJ,-,-,-,-,-
gift,NOUN,correct,nonref,indef,sing,concr
for,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
hosts,NOUN,correct,nonref,anaphoric,pl,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
might,AUX,-,-,-,-,-
be,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
book,NOUN,correct,pred/prop,indef,sing,concr
or,CCONJ,-,-,-,-,-
flowers,NOUN,correct,pred/prop,indef,pl,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Also,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
you,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
to,PART,-,-,-,-,-
use,VERB,-,-,-,-,-
your,PRON,-,-,-,-,-
cutlery,NOUN,-,-,-,-,-
correctly,ADV,-,-,-,-,-
:,PUNCT,-,-,-,-,-
use,VERB,-,-,-,-,-
your,PRON,-,-,-,-,-
left,ADJ,-,-,-,-,-
hand,NOUN,-,-,-,-,-
for,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
fork,NOUN,correct,nonref,kind,sing,concr
and,CCONJ,-,-,-,-,-
use,VERB,-,-,-,-,-
your,PRON,-,-,-,-,-
right,ADJ,-,-,-,-,-
hand,NOUN,-,-,-,-,-
for,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
knife,NOUN,correct,nonref,kind,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
In,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
end,NOUN,correct,nonref,explanatory,sing,abstr
of,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
party,NOUN,correct,nonref,anaphoric,sing,abstr
",",PUNCT,-,-,-,-,-
you,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
thank,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
hosts,NOUN,correct,nonref,anaphoric,pl,concr
again,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
Dear,ADJ,-,-,-,-,-
Graham,PROPN,-,-,-,-,-
:,PUNCT,-,-,-,-,-
It,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
nice,ADJ,-,-,-,-,-
of,ADP,-,-,-,-,-
you,PRON,-,-,-,-,-
to,PART,-,-,-,-,-
invite,VERB,-,-,-,-,-
me,PRON,-,-,-,-,-
to,PART,-,-,-,-,-
have,VERB,-,-,-,-,-
this,DET,-,-,-,-,-
dinner,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I'd,PRON,-,-,-,-,-
love,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
",",PUNCT,-,-,-,-,-
but,CCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
ca,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
go,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
your,PRON,-,-,-,-,-
house,NOUN,-,-,-,-,-
that,DET,-,-,-,-,-
day,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
because,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
will,AUX,-,-,-,-,-
be,AUX,-,-,-,-,-
attanding,VERB,-,-,-,-,-
my,PRON,-,-,-,-,-
mother,NOUN,-,-,-,-,-
-,PUNCT,-,-,-,-,-
in,ADP,-,-,-,-,-
-,PUNCT,-,-,-,-,-
law,NOUN,-,-,-,-,-
's,PART,-,-,-,-,-
birthday,NOUN,-,-,-,-,-
party,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
If,SCONJ,-,-,-,-,-
it,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
OK,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
want,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
invite,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
to,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
house,NOUN,-,-,-,-,-
to,PART,-,-,-,-,-
have,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
dinner,NOUN,error,nonref,indef,mass,concr
with,ADP,-,-,-,-,-
your,PRON,-,-,-,-,-
wife,NOUN,-,-,-,-,-
next,ADJ,-,-,-,-,-
week,NOUN,-,-,-,-,-
instead,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
What,PRON,-,-,-,-,-
about,ADP,-,-,-,-,-
next,ADJ,-,-,-,-,-
Saturday,PROPN,-,-,-,-,-
's,PART,-,-,-,-,-
evening,NOUN,-,-,-,-,-
or,CCONJ,-,-,-,-,-
other,ADJ,-,-,-,-,-
time,NOUN,-,-,-,-,-
that,PRON,-,-,-,-,-
you,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
available,ADJ,-,-,-,-,-
?,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Best,ADJ,-,-,-,-,-
wishes,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
John,PROPN,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
Dear,ADJ,-,-,-,-,-
Graham,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
We,PRON,-,-,-,-,-
really,ADV,-,-,-,-,-
appreciate,VERB,-,-,-,-,-
your,PRON,-,-,-,-,-
kind,ADJ,-,-,-,-,-
invitation,NOUN,correct,ref,anaphoric,sing,abstr
to,PART,-,-,-,-,-
dine,VERB,-,-,-,-,-
at,ADP,-,-,-,-,-
your,PRON,-,-,-,-,-
house,NOUN,-,-,-,-,-
tomorrow,NOUN,-,-,-,-,-
evening,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
But,CCONJ,-,-,-,-,-
we,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
sorry,ADJ,-,-,-,-,-
that,SCONJ,-,-,-,-,-
we,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
pass,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
invitation,NOUN,-,-,-,-,-
as,SCONJ,-,-,-,-,-
we,PRON,-,-,-,-,-
have,AUX,-,-,-,-,-
already,ADV,-,-,-,-,-
planned,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
spent,VERB,-,-,-,-,-
tomorrow,NOUN,-,-,-,-,-
evening,NOUN,-,-,-,-,-
with,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
friend,NOUN,-,-,-,-,-
's,PART,-,-,-,-,-
mother,NOUN,-,-,-,-,-
who,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
coming,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
town,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
In,ADP,-,-,-,-,-
return,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
would,AUX,-,-,-,-,-
kindly,ADV,-,-,-,-,-
ask,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
and,CCONJ,-,-,-,-,-
Lucy,PROPN,-,-,-,-,-
to,PART,-,-,-,-,-
have,VERB,-,-,-,-,-
dinner,NOUN,correct,nonref,indef,mass,concr
in,ADP,-,-,-,-,-
our,PRON,-,-,-,-,-
appartment,NOUN,-,-,-,-,-
next,ADJ,-,-,-,-,-
week,NOUN,-,-,-,-,-
-,PUNCT,-,-,-,-,-
maybe,ADV,-,-,-,-,-
on,ADP,-,-,-,-,-
Friday,PROPN,-,-,-,-,-
?,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Please,INTJ,-,-,-,-,-
let,VERB,-,-,-,-,-
us,PRON,-,-,-,-,-
know,VERB,-,-,-,-,-
if,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
can,AUX,-,-,-,-,-
arrange,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Kind,ADJ,-,-,-,-,-
regards,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
Well,INTJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
'm,AUX,-,-,-,-,-
from,ADP,-,-,-,-,-
Germany,PROPN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
in,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
opinion,NOUN,-,-,-,-,-
many,ADJ,-,-,-,-,-
rules,NOUN,correct,id_pred,situational,pl,abstr
of,ADP,-,-,-,-,-
etiquette,NOUN,correct,nonref,indef,mass,abstr
got,AUX,-,-,-,-,-
lost,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
last,ADJ,-,-,-,-,-
20,NUM,-,-,-,-,-
years,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
But,CCONJ,-,-,-,-,-
some,DET,-,-,-,-,-
still,ADV,-,-,-,-,-
exist,VERB,-,-,-,-,-
and,CCONJ,-,-,-,-,-
they,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
be,AUX,-,-,-,-,-
observe,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
For,ADP,-,-,-,-,-
example,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
it,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
polite,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
open,VERB,-,-,-,-,-
someone,PRON,-,-,-,-,-
the,DET,-,-,-,-,-
door,NOUN,correct,nonref,situational,sing,concr
",",PUNCT,-,-,-,-,-
who,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
carry,VERB,-,-,-,-,-
something,PRON,-,-,-,-,-
or,CCONJ,-,-,-,-,-
if,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
man,NOUN,correct,pred/prop,indef,sing,concr
you,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
open,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
door,NOUN,correct,nonref,situational,sing,concr
for,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
woman,NOUN,correct,nonref,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Other,ADJ,-,-,-,-,-
rules,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
which,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
important,ADJ,-,-,-,-,-
are,AUX,-,-,-,-,-
table,NOUN,-,-,-,-,-
manners,NOUN,correct,id_pred,indef,pl,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
You,PRON,-,-,-,-,-
should,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
-for,VERB,-,-,-,-,-
example-,NOUN,-,-,-,-,-
eat,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
mouth,NOUN,error,nonref,situational,sing,concr
full,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
of,ADP,-,-,-,-,-
course,NOUN,-,-,-,-,-
you,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
expected,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
wait,VERB,-,-,-,-,-
with,SCONJ,-,-,-,-,-
eating,VERB,-,-,-,-,-
till,SCONJ,-,-,-,-,-
the,DET,-,-,-,-,-
host,NOUN,correct,nonref,situational,sing,concr
starts,VERB,-,-,-,-,-
or,CCONJ,-,-,-,-,-
he,PRON,-,-,-,-,-
gives,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
permission,NOUN,error,nonref,indef,mass,abstr
to,PART,-,-,-,-,-
start,VERB,-,-,-,-,-
eating,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Moreover,ADV,-,-,-,-,-
it,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
pretty,ADV,-,-,-,-,-
impolite,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
answer,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
phone,NOUN,-,-,-,-,-
call,NOUN,correct,nonref,indef,sing,abstr
or,CCONJ,-,-,-,-,-
a,DET,-,-,-,-,-
text,NOUN,-,-,-,-,-
message,NOUN,correct,nonref,indef,sing,abstr
during,ADP,-,-,-,-,-
dinner,NOUN,correct,nonref,indef,mass,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
You,PRON,-,-,-,-,-
can,AUX,-,-,-,-,-
do,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
after,ADP,-,-,-,-,-
it,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
For,ADP,-,-,-,-,-
me,PRON,-,-,-,-,-
this,DET,-,-,-,-,-
one,NOUN,-,-,-,-,-
are,AUX,-,-,-,-,-
the,DET,-,-,-,-,-
main,ADJ,-,-,-,-,-
rules,NOUN,-,-,-,-,-
for,ADP,-,-,-,-,-
