Word,POS Tag,def,ref,Hawkins
make,VERB,-,-,-
lower,ADJ,-,-,-
lever,NOUN,-,-,-
form,NOUN,-,-,-
management,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
English,PROPN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
studing,VERB,-,-,-
these,DET,-,-,-
days,NOUN,-,-,-
",",PUNCT,-,-,-
will,AUX,-,-,-
be,AUX,-,-,-
important,ADJ,-,-,-
in,ADP,-,-,-
my,PRON,-,-,-
life,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
a,DET,-,-,-
Chinese,ADJ,-,-,-
",",PUNCT,-,-,-
my,PRON,-,-,-
mother,NOUN,-,-,-
language,NOUN,-,-,-
is,AUX,-,-,-
Chinese,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
When,ADV,-,-,-
I,PRON,-,-,-
was,AUX,-,-,-
a,DET,-,-,-
middle,ADJ,-,-,-
school,NOUN,-,-,-
indef,pred/prop,indef,,
",",PUNCT,-,-,-
I,PRON,-,-,-
studied,VERB,-,-,-
English,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
But,CCONJ,-,-,-
",",PUNCT,-,-,-
in,ADP,-,-,-
those,DET,-,-,-
d,NOUN,-,-,-
days,NOUN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
just,ADV,-,-,-
read,VERB,-,-,-
English,PROPN,-,-,-
in,ADP,-,-,-
indef,ref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
In,ADP,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
nobody,PRON,-,-,-
speak,VERB,-,-,-
English,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
So,ADV,-,-,-
",",PUNCT,-,-,-
my,PRON,-,-,-
English,PROPN,-,-,-
is,AUX,-,-,-
so,ADV,-,-,-
poor,ADJ,-,-,-
that,SCONJ,-,-,-
I,PRON,-,-,-
ca,AUX,-,-,-
n't,PART,-,-,-
listen,VERB,-,-,-
and,CCONJ,-,-,-
speak,VERB,-,-,-
it,PRON,-,-,-
.I,PUNCT,-,-,-
like,VERB,-,-,-
traveling,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Last,ADJ,-,-,-
year,NOUN,-,-,-
I,PRON,-,-,-
went,VERB,-,-,-
to,ADP,-,-,-
France,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
could'nt,AUX,-,-,-
communicate,VERB,-,-,-
with,ADP,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
found,VERB,-,-,-
English,PROPN,-,-,-
is,AUX,-,-,-
more,ADV,-,-,-
important,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
I,PRON,-,-,-
've,AUX,-,-,-
been,AUX,-,-,-
learning,VERB,-,-,-
English,PROPN,-,-,-
",",PUNCT,-,-,-
spend,VERB,-,-,-
a,DET,-,-,-
lot,NOUN,-,-,-
of,ADP,-,-,-
time,NOUN,-,-,-
and,CCONJ,-,-,-
a,DET,-,-,-
lot,NOUN,-,-,-
of,ADP,-,-,-
money,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
 ,PUNCT,-,-,-
It,PRON,-,-,-
improves,VERB,-,-,-
for,ADP,-,-,-
sure,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
But,CCONJ,-,-,-
not,PART,-,-,-
so,ADV,-,-,-
big,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
still,ADV,-,-,-
can,AUX,-,-,-
not,PART,-,-,-
speak,VERB,-,-,-
like,ADP,-,-,-
a,DET,-,-,-
native,ADJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
 ,PUNCT,-,-,-
I,PRON,-,-,-
know,VERB,-,-,-
this,DET,-,-,-
goal,NOUN,-,-,-
is,AUX,-,-,-
too,ADV,-,-,-
big,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
But,CCONJ,-,-,-
it,PRON,-,-,-
is,AUX,-,-,-
the,DET,-,-,-
requirements,NOUN,-,-,-
of,ADP,-,-,-
my,PRON,-,-,-
job,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
 ,PUNCT,-,-,-
A,DET,-,-,-
little,ADJ,-,-,-
bit,NOUN,-,-,-
frustrated,VERB,-,-,-
now,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
 ,PUNCT,-,-,-
Anyway,INTJ,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
will,AUX,-,-,-
keep,VERB,-,-,-
on,SCONJ,-,-,-
learning,VERB,-,-,-
it,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
 ,PUNCT,-,-,-
indef,nonref,indef,,
makes,VERB,-,-,-
perfect,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
 ,PUNCT,-,-,-
Thank,VERB,-,-,-
you,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
Hays,PROPN,-,-,-
and,CCONJ,-,-,-
Son,NOUN,-,-,-
indef,nonref,indef,,
def,ref,anaphoric,,
:,PUNCT,-,-,-
Section,NOUN,-,-,-
A,NOUN,-,-,-
of,ADP,-,-,-
the,DET,-,-,-
survey,NOUN,-,-,-
includes,VERB,-,-,-
indef,ref,indef,,
about,ADP,-,-,-
the,DET,-,-,-
employee,NOUN,-,-,-
basic,ADJ,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,ref,situational,,
is,AUX,-,-,-
that,SCONJ,-,-,-
many,ADJ,-,-,-
employee,NOUN,-,-,-
are,AUX,-,-,-
unhappy,ADJ,-,-,-
with,ADP,-,-,-
the,DET,-,-,-
overtime,NOUN,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
recommend,VERB,-,-,-
to,PART,-,-,-
reward,VERB,-,-,-
the,DET,-,-,-
stuff,NOUN,-,-,-
for,SCONJ,-,-,-
working,VERB,-,-,-
overtime,NOUN,-,-,-
with,ADP,-,-,-
indef,nonref,indef,,
off,ADP,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,ref,explanatory,,
to,ADP,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
in,ADP,-,-,-
section,NOUN,-,-,-
B,NOUN,-,-,-
show,NOUN,-,-,-
",",PUNCT,-,-,-
that,SCONJ,-,-,-
most,ADJ,-,-,-
employee,NOUN,-,-,-
are,AUX,-,-,-
satisfied,ADJ,-,-,-
with,ADP,-,-,-
the,DET,-,-,-
employee,NOUN,-,-,-
advanced,ADJ,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
only,ADJ,-,-,-
def,ref,situational,,
is,AUX,-,-,-
",",PUNCT,-,-,-
that,SCONJ,-,-,-
two,NUM,-,-,-
years,NOUN,-,-,-
are,AUX,-,-,-
a,DET,-,-,-
long,ADJ,-,-,-
indef,pred/prop,indef,,
before,SCONJ,-,-,-
the,DET,-,-,-
employee,NOUN,-,-,-
can,AUX,-,-,-
access,VERB,-,-,-
for,ADP,-,-,-
the,DET,-,-,-
advanced,ADJ,-,-,-
def,ref,anaphoric,,
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
recommend,VERB,-,-,-
to,PART,-,-,-
shorten,VERB,-,-,-
this,DET,-,-,-
time,NOUN,-,-,-
from,ADP,-,-,-
2,NUM,-,-,-
years,NOUN,-,-,-
to,ADP,-,-,-
18,NUM,-,-,-
months,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
In,ADP,-,-,-
section,NOUN,-,-,-
C,PROPN,-,-,-
(,PUNCT,-,-,-
working,NOUN,-,-,-
environment,NOUN,-,-,-
),PUNCT,-,-,-
the,DET,-,-,-
negative,ADJ,-,-,-
def,ref,situational,,
is,AUX,-,-,-
the,DET,-,-,-
appraisal,NOUN,-,-,-
def,id_pred,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
stuff,NOUN,-,-,-
do,AUX,-,-,-
n't,PART,-,-,-
get,VERB,-,-,-
enough,ADJ,-,-,-
feedback,NOUN,-,-,-
about,ADP,-,-,-
their,PRON,-,-,-
performance,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
recommend,VERB,-,-,-
to,PART,-,-,-
overhaul,VERB,-,-,-
and,CCONJ,-,-,-
formalize,VERB,-,-,-
the,DET,-,-,-
appraisal,NOUN,-,-,-
def,ref,anaphoric,,
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,ref,explanatory,,
of,ADP,-,-,-
Section,NOUN,-,-,-
D,PROPN,-,-,-
is,AUX,-,-,-
that,SCONJ,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
of,ADP,-,-,-
reporting,NOUN,-,-,-
are,AUX,-,-,-
too,ADV,-,-,-
long,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
recommend,VERB,-,-,-
to,PART,-,-,-
allow,VERB,-,-,-
indef,nonref,indef,,
on,ADP,-,-,-
lower,ADJ,-,-,-
indef,nonref,indef,,
more,ADJ,-,-,-
autonomy,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
other,ADJ,-,-,-
possibility,NOUN,-,-,-
is,AUX,-,-,-
to,PART,-,-,-
remove,VERB,-,-,-
some,DET,-,-,-
layers,NOUN,-,-,-
of,ADP,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
English,PROPN,-,-,-
has,VERB,-,-,-
a,DET,-,-,-
major,ADJ,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
my,PRON,-,-,-
life,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
started,VERB,-,-,-
to,PART,-,-,-
learn,VERB,-,-,-
english,NOUN,-,-,-
as,ADP,-,-,-
a,DET,-,-,-
second,ADJ,-,-,-
indef,pred/prop,indef,,
at,ADP,-,-,-
middle,ADJ,-,-,-
school,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
In,ADP,-,-,-
my,PRON,-,-,-
country,NOUN,-,-,-
",",PUNCT,-,-,-
english,ADJ,-,-,-
as,SCONJ,-,-,-
a,DET,-,-,-
second,ADJ,-,-,-
indef,pred/prop,indef,,
is,AUX,-,-,-
mandatory,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
However,ADV,-,-,-
",",PUNCT,-,-,-
english,PROPN,-,-,-
is,AUX,-,-,-
not,PART,-,-,-
used,VERB,-,-,-
on,ADP,-,-,-
a,DET,-,-,-
daily,ADJ,-,-,-
basis,NOUN,-,-,-
in,ADP,-,-,-
indef,nonref,indef,,
or,CCONJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
As,ADP,-,-,-
a,DET,-,-,-
result,NOUN,-,-,-
",",PUNCT,-,-,-
if,SCONJ,-,-,-
you,PRON,-,-,-
do,AUX,-,-,-
n't,PART,-,-,-
make,VERB,-,-,-
any,DET,-,-,-
efforts,NOUN,-,-,-
to,PART,-,-,-
practice,VERB,-,-,-
english,NOUN,-,-,-
after,ADP,-,-,-
school,NOUN,-,-,-
",",PUNCT,-,-,-
you,PRON,-,-,-
will,AUX,-,-,-
most,ADV,-,-,-
likely,ADV,-,-,-
forget,VERB,-,-,-
all,DET,-,-,-
about,ADP,-,-,-
your,PRON,-,-,-
school,NOUN,-,-,-
english,NOUN,-,-,-
a,DET,-,-,-
couple,NOUN,-,-,-
of,ADP,-,-,-
years,NOUN,-,-,-
after,ADP,-,-,-
your,PRON,-,-,-
graduation,NOUN,-,-,-
from,ADP,-,-,-
High,ADJ,-,-,-
School,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
",",PUNCT,-,-,-
for,ADP,-,-,-
instance,NOUN,-,-,-
spent,VERB,-,-,-
a,DET,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
a,DET,-,-,-
High,ADJ,-,-,-
School,PROPN,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
US,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
During,ADP,-,-,-
my,PRON,-,-,-
law,NOUN,-,-,-
studies,NOUN,-,-,-
I,PRON,-,-,-
had,VERB,-,-,-
hardly,ADV,-,-,-
any,DET,-,-,-
opportunity,NOUN,-,-,-
to,PART,-,-,-
further,ADV,-,-,-
improve,VERB,-,-,-
and,CCONJ,-,-,-
practice,VERB,-,-,-
my,PRON,-,-,-
english,NOUN,-,-,-
",",PUNCT,-,-,-
which,PRON,-,-,-
I,PRON,-,-,-
regret,VERB,-,-,-
very,ADV,-,-,-
much,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Only,ADV,-,-,-
during,ADP,-,-,-
my,PRON,-,-,-
master,NOUN,-,-,-
studies,NOUN,-,-,-
in,ADP,-,-,-
South,PROPN,-,-,-
Africa,PROPN,-,-,-
",",PUNCT,-,-,-
five,NUM,-,-,-
years,NOUN,-,-,-
after,SCONJ,-,-,-
I,PRON,-,-,-
graduated,VERB,-,-,-
from,ADP,-,-,-
High,ADJ,-,-,-
School,PROPN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
started,VERB,-,-,-
to,PART,-,-,-
use,VERB,-,-,-
english,NOUN,-,-,-
again,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Being,AUX,-,-,-
able,ADJ,-,-,-
to,PART,-,-,-
speak,VERB,-,-,-
english,ADV,-,-,-
",",PUNCT,-,-,-
opens,VERB,-,-,-
a,DET,-,-,-
whole,ADJ,-,-,-
new,ADJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Not,PART,-,-,-
only,ADV,-,-,-
will,AUX,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
be,AUX,-,-,-
able,ADJ,-,-,-
to,PART,-,-,-
work,VERB,-,-,-
in,ADP,-,-,-
different,ADJ,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
it,PRON,-,-,-
will,AUX,-,-,-
also,ADV,-,-,-
help,VERB,-,-,-
to,PART,-,-,-
make,VERB,-,-,-
new,ADJ,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
accordingly,ADV,-,-,-
improve,VERB,-,-,-
your,PRON,-,-,-
private,ADJ,-,-,-
life,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
This,PRON,-,-,-
is,AUX,-,-,-
why,ADV,-,-,-
I,PRON,-,-,-
keep,VERB,-,-,-
practicing,VERB,-,-,-
my,PRON,-,-,-
english,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
have,VERB,-,-,-
indef,nonref,indef,,
from,ADP,-,-,-
all,DET,-,-,-
over,ADP,-,-,-
Europe,PROPN,-,-,-
",",PUNCT,-,-,-
the,DET,-,-,-
US,PROPN,-,-,-
and,CCONJ,-,-,-
Africa,PROPN,-,-,-
who,PRON,-,-,-
all,DET,-,-,-
enrich,VERB,-,-,-
my,PRON,-,-,-
life,NOUN,-,-,-
and,CCONJ,-,-,-
with,SCONJ,-,-,-
I,PRON,-,-,-
d,AUX,-,-,-
like,VERB,-,-,-
to,PART,-,-,-
communicate,VERB,-,-,-
efficiently.%%,ADV,-,-,-
-,-,-,-,-
,,,,
Report,NOUN,-,-,-
Summary,NOUN,-,-,-
120,NUM,-,-,-
def,ref,anaphoric,,
responded,VERB,-,-,-
(,PUNCT,-,-,-
10,NUM,-,-,-
%,SYM,-,-,-
of,ADP,-,-,-
our,PRON,-,-,-
workforce,NOUN,-,-,-
),PUNCT,-,-,-
",",PUNCT,-,-,-
from,ADP,-,-,-
top,NOUN,-,-,-
to,ADP,-,-,-
bottom,NOUN,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
About,ADP,-,-,-
the,DET,-,-,-
Basic,ADJ,-,-,-
Package,PROPN,-,-,-
",",PUNCT,-,-,-
most,ADJ,-,-,-
of,ADP,-,-,-
our,PRON,-,-,-
team,NOUN,-,-,-
is,AUX,-,-,-
happy,ADJ,-,-,-
with,ADP,-,-,-
it,PRON,-,-,-
with,SCONJ,-,-,-
highlighting,VERB,-,-,-
our,PRON,-,-,-
vacation,NOUN,-,-,-
and,CCONJ,-,-,-
sick,ADJ,-,-,-
days,NOUN,-,-,-
policies,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
They,PRON,-,-,-
're,AUX,-,-,-
unhappy,ADJ,-,-,-
with,ADP,-,-,-
overtime,NOUN,-,-,-
def,ref,situational,,
though,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
As,SCONJ,-,-,-
indef,nonref,indef,,
see,VERB,-,-,-
top,ADJ,-,-,-
indef,nonref,indef,,
working,VERB,-,-,-
late,ADV,-,-,-
they,PRON,-,-,-
think,VERB,-,-,-
they,PRON,-,-,-
must,AUX,-,-,-
do,VERB,-,-,-
the,DET,-,-,-
same,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
must,AUX,-,-,-
try,VERB,-,-,-
to,PART,-,-,-
solve,VERB,-,-,-
it,PRON,-,-,-
diplomatically,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
For,ADP,-,-,-
the,DET,-,-,-
Advanced,ADJ,-,-,-
Package,PROPN,-,-,-
we,PRON,-,-,-
have,AUX,-,-,-
had,VERB,-,-,-
a,DET,-,-,-
good,ADJ,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
all,DET,-,-,-
areas,NOUN,-,-,-
but,CCONJ,-,-,-
the,DET,-,-,-
employees,NOUN,-,-,-
are,AUX,-,-,-
claiming,VERB,-,-,-
that,SCONJ,-,-,-
two,NUM,-,-,-
years,NOUN,-,-,-
before,SCONJ,-,-,-
becoming,VERB,-,-,-
eligible,ADJ,-,-,-
for,ADP,-,-,-
the,DET,-,-,-
Advanced,ADJ,-,-,-
Package,PROPN,-,-,-
is,AUX,-,-,-
way,ADV,-,-,-
too,ADV,-,-,-
long,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Our,PRON,-,-,-
action,NOUN,-,-,-
plan,NOUN,-,-,-
will,AUX,-,-,-
try,VERB,-,-,-
to,PART,-,-,-
make,VERB,-,-,-
it,PRON,-,-,-
shorter,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Regarding,VERB,-,-,-
the,DET,-,-,-
working,NOUN,-,-,-
def,ref,situational,,
we,PRON,-,-,-
shall,AUX,-,-,-
improve,VERB,-,-,-
our,PRON,-,-,-
appraisal,NOUN,-,-,-
system,NOUN,-,-,-
",",PUNCT,-,-,-
setting,VERB,-,-,-
up,ADP,-,-,-
a,DET,-,-,-
more,ADV,-,-,-
formal,ADJ,-,-,-
",",PUNCT,-,-,-
regular,ADJ,-,-,-
and,CCONJ,-,-,-
continuous,ADJ,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
with,ADP,-,-,-
feedbacks,NOUN,-,-,-
over,ADP,-,-,-
the,DET,-,-,-
def,nonref,explanatory,,
of,ADP,-,-,-
the,DET,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
About,ADP,-,-,-
the,DET,-,-,-
def,ref,situational,,
",",PUNCT,-,-,-
def,nonref,explanatory,,
reporting,VERB,-,-,-
are,AUX,-,-,-
way,ADV,-,-,-
too,ADV,-,-,-
long,ADJ,-,-,-
and,CCONJ,-,-,-
we,PRON,-,-,-
are,AUX,-,-,-
going,VERB,-,-,-
to,PART,-,-,-
give,VERB,-,-,-
more,ADJ,-,-,-
authonomy,NOUN,-,-,-
to,ADP,-,-,-
lower,ADJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
When,ADV,-,-,-
I,PRON,-,-,-
first,ADV,-,-,-
realize,VERB,-,-,-
that,SCONJ,-,-,-
learning,VERB,-,-,-
English,PROPN,-,-,-
is,AUX,-,-,-
very,ADV,-,-,-
important,ADJ,-,-,-
nowadays,ADV,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
was,AUX,-,-,-
already,ADV,-,-,-
16,NUM,-,-,-
years,NOUN,-,-,-
old,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Of,ADP,-,-,-
course,NOUN,-,-,-
",",PUNCT,-,-,-
not,PART,-,-,-
to,ADP,-,-,-
late,ADJ,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
I,PRON,-,-,-
think,VERB,-,-,-
I,PRON,-,-,-
should,AUX,-,-,-
had,AUX,-,-,-
started,VERB,-,-,-
earlier,ADV,-,-,-
because,SCONJ,-,-,-
I,PRON,-,-,-
think,VERB,-,-,-
that,SCONJ,-,-,-
I,PRON,-,-,-
could,AUX,-,-,-
aquire,VERB,-,-,-
English,PROPN,-,-,-
instead,ADV,-,-,-
of,ADP,-,-,-
learn,VERB,-,-,-
English,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
think,VERB,-,-,-
it,PRON,-,-,-
is,AUX,-,-,-
more,ADV,-,-,-
difficult,ADJ,-,-,-
to,PART,-,-,-
introduce,VERB,-,-,-
a,DET,-,-,-
new,ADJ,-,-,-
indef,nonref,indef,,
if,SCONJ,-,-,-
you,PRON,-,-,-
are,AUX,-,-,-
an,DET,-,-,-
indef,pred/prop,indef,,
because,SCONJ,-,-,-
you,PRON,-,-,-
will,AUX,-,-,-
need,VERB,-,-,-
to,PART,-,-,-
learn,VERB,-,-,-
like,ADP,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
again,ADV,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
mean,VERB,-,-,-
",",PUNCT,-,-,-
the,DET,-,-,-
name,NOUN,-,-,-
of,ADP,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
etc,NOUN,-,-,-
;,PUNCT,-,-,-
that,PRON,-,-,-
can,AUX,-,-,-
be,AUX,-,-,-
stressfull,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
took,VERB,-,-,-
English,ADJ,-,-,-
indef,ref,indef,,
only,ADV,-,-,-
for,ADP,-,-,-
three,NUM,-,-,-
years,NOUN,-,-,-
and,CCONJ,-,-,-
I,PRON,-,-,-
think,VERB,-,-,-
that,PRON,-,-,-
was,AUX,-,-,-
not,PART,-,-,-
enough,ADJ,-,-,-
to,PART,-,-,-
be,AUX,-,-,-
proficient,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
But,CCONJ,-,-,-
",",PUNCT,-,-,-
still,ADV,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
glad,ADJ,-,-,-
I,PRON,-,-,-
took,VERB,-,-,-
those,DET,-,-,-
indef,ref,indef,,
because,SCONJ,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
able,ADJ,-,-,-
to,PART,-,-,-
enjoy,VERB,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
or,CCONJ,-,-,-
tv,NOUN,-,-,-
indef,nonref,indef,,
better,ADJ,-,-,-
than,ADP,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
who,PRON,-,-,-
does,AUX,-,-,-
have,VERB,-,-,-
no,DET,-,-,-
knowledge,NOUN,-,-,-
in,ADP,-,-,-
English,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
30,NUM,-,-,-
years,NOUN,-,-,-
old,ADJ,-,-,-
now,ADV,-,-,-
and,CCONJ,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
taking,VERB,-,-,-
English,ADJ,-,-,-
classes,NOUN,-,-,-
again,ADV,-,-,-
for,ADP,-,-,-
many,ADJ,-,-,-
reasons,NOUN,-,-,-
",",PUNCT,-,-,-
like,SCONJ,-,-,-
travelling,VERB,-,-,-
",",PUNCT,-,-,-
or,CCONJ,-,-,-
maybe,ADV,-,-,-
immigrating,VERB,-,-,-
to,ADP,-,-,-
somewhere,ADV,-,-,-
else,ADJ,-,-,-
if,SCONJ,-,-,-
a,DET,-,-,-
job,NOUN,-,-,-
indef,nonref,indef,,
comes,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
A,DET,-,-,-
basic,ADJ,-,-,-
indef,ref,indef,,
to,PART,-,-,-
get,VERB,-,-,-
a,DET,-,-,-
great,ADJ,-,-,-
indef,nonref,indef,,
in,ADP,-,-,-
Brazil,PROPN,-,-,-
is,AUX,-,-,-
speak,VERB,-,-,-
English,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
So,ADV,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
've,AUX,-,-,-
been,AUX,-,-,-
studying,VERB,-,-,-
English,PROPN,-,-,-
all,DET,-,-,-
my,PRON,-,-,-
life,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
First,ADV,-,-,-
on,ADP,-,-,-
private,ADJ,-,-,-
indef,ref,indef,,
",",PUNCT,-,-,-
specialized,VERB,-,-,-
in,ADP,-,-,-
teach,VERB,-,-,-
English,PROPN,-,-,-
",",PUNCT,-,-,-
after,ADP,-,-,-
with,ADP,-,-,-
natural,ADJ,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
private,ADJ,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
now,ADV,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
with,ADP,-,-,-
Englishtown,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
As,SCONJ,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
working,VERB,-,-,-
in,ADP,-,-,-
a,DET,-,-,-
Japanese,ADJ,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
the,DET,-,-,-
most,ADJ,-,-,-
of,ADP,-,-,-
the,DET,-,-,-
def,ref,situational,,
and,CCONJ,-,-,-
managers,NOUN,-,-,-
are,AUX,-,-,-
Japanese,ADJ,-,-,-
and,CCONJ,-,-,-
they,PRON,-,-,-
do,AUX,-,-,-
n't,PART,-,-,-
speak,VERB,-,-,-
Portuguese,PROPN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
need,VERB,-,-,-
to,PART,-,-,-
speak,VERB,-,-,-
English,PROPN,-,-,-
all,DET,-,-,-
day,NOUN,-,-,-
long,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
believe,VERB,-,-,-
it,PRON,-,-,-
is,AUX,-,-,-
a,DET,-,-,-
great,ADJ,-,-,-
indef,pred/prop,indef,,
to,ADP,-,-,-
me,PRON,-,-,-
to,PART,-,-,-
improve,VERB,-,-,-
my,PRON,-,-,-
English,PROPN,-,-,-
",",PUNCT,-,-,-
specially,ADV,-,-,-
because,SCONJ,-,-,-
I,PRON,-,-,-
do,AUX,-,-,-
n't,PART,-,-,-
be,AUX,-,-,-
nervous,ADJ,-,-,-
when,ADV,-,-,-
I,PRON,-,-,-
speak,VERB,-,-,-
English,PROPN,-,-,-
anymore,ADV,-,-,-
",",PUNCT,-,-,-
and,CCONJ,-,-,-
it,PRON,-,-,-
